I have been a longtime fan of Holy Basil in the East Village  and while I do believe their food has slightly slipped in quality  I have been hesitant to be disloyal.,0
But the best part about LS is the late night atmosphere  delightfully free of the BTs.,1
For an untrendy rip-off- eat here.,0
And you're hungry a few hours later.,1
I can't wait to go back.,1
I HATE HATE HATE this place.,0
We even had a visit from the Manager who wanted to make sure we were enjoying ourselves.,1
The staff there is very attentive and down to earth.,1
You don't go to Mizu for excellent service  you go for the large amounts of food  the amiable atmosphere  and the hole-in-the-wall feeling of the place.,1
The service is always bad though  don't expect much of anything from your server  and I would not recommend bringing a date here either.,0
Monday nights are a bargain at the $28 prix fix - this includes a three course meal plus *three* glasses of wine paired with each course.,1
Wonderful!,1
It took them 15 minutes to put water in our glasses.,0
The service is descent even when this small place is packed.,1
This is the best sushi in new york city - hands down.,1
Go hungry and enjoy.,1
I have eaten a lot of pizza here.,1
This place is worth an one-hour drive.,1
Great value for the quality ingredients.,1
The Thali was small  thoroughly unremarkable  and $14.95.,0
The sushi is also great!,1
From the complimentary chef app of a delicate butternut squash ravioli in a delicious truffle sauce to an amazing buttery and tender langostine entree to a dessert that I can't remember because of the fabulous Cakebread Cabernet we were drinking -- the whole evening was amazing.,1
Truly the mark of an attentive waiter.,1
The food here is rather good  but only if you like to wait for it.,1
I got an excellent piece of cheesecake and we had several other nice pastries.,1
The staff is very kind and well trained  they're fast  they are always prompt to jump behind the bar and fix drinks  they know details of every item in the menu and make excelent recomendations.,1
The makhani was OK --the korma was bland.,0
The food is inventive but still keeps traditional indian flavoring.,1
All I can say is WOW!,1
though the service could be better (possibly due to more than one very large group in the house)  it is very cordial and warm  as is the general clientele.,1
The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic  just simple  small and sparse.,1
This is a cute place and could be good but they need to get their act together.,1
The lox is always fresh too.,1
Sure enough  exactly 30 minutes later we got the call and were seated promptly.,1
Service was very friendly.,1
So all I'm trying to say is this restaurant is by far the best thai food restaurant I've ever been to.,1
Food was OK - fish was cooked well.,1
We actually left hungry and went across the street to Wo Hop at 15 Mott street for some good chinese food.,0
The duck confit is always amazing and the foie gras terrine with figs was out of this world.,1
The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff  because despite the current one this is a great place.,0
The service does sometimes lack focus and it is not ideal if you are in a hurry but I have never been treated rudely.,1
I have reservations about the all you can eat deal  however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.,0
The staff offers impeccable service.,1
The catch is that you are charged extra for ANYTHING that you leave on your plate so don't be a greedy pig!,0
We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.,1
wont come back again for sure!,0
i went to utsav about a yr ago with my family.,1
This place doesn't compare with Mamoun's in terms of price  freshness  value  and consisent quality  but that's just my opinion.,1
The place is sleek  modern and playfull and i will return again frequently.,1
I have known about this secret for the last 13 years  Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.,1
The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,1
After being told that our party of three would be seated in 10 minutes and watching other parties (multiples of 2 and higher) seated for 40 minutes  the three of us were squished into a small 2-person table.,0
And the bill was outragous.,0
The service was attentive  yet unimposing  the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.,1
Kind  attentive wait staff.,1
Bon appettite!!,1
Salads were fantastic.,1
The owners and employees are friendly and their pizza is fantastic.,1
La Rosa waltzes in  and I think they are doing it the best.,1
The food is yummy  especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.,1
The food is authentic Italian - delicious!,1
A great addition to Smith Street: finally  a place that's not pretentious and filled with women wearing Ugg boots.,1
skip dessert.,1
We spent $200 in this place and left hungry and very disappointed.,0
It is simply amazing.,1
I complete the total bagel experience by having it lightly toasted.,1
It was like the servers forgot that they actually worked there and instead wanted to hang out and be cool.,0
I liked this place the first time but doubt I will ever return.,0
The service is good and ambience is good for a date or group outing.,1
A great way to make some money is to buy a case of snapple from Costco and sell it right outside for only $2.50.,1
It's all about the food !!,1
Fast service.,1
Skip this restaurant  it's a big disappointment.,1
The staff is excellent  specjal: that girl behind the bar  european chic.,1
stick with the chicken  beef  and lamb dishes.,1
The service was bad  the food took to forever to come  we sat on the upper level.,1
We a menu that rearely changes e xcept for one or two specials  the quality and care they put in thier food in evident.,1
ALWAYS full with tourists (especially because of it's close proximity to Rockefeller Center).,1
The decor is nice  but more casual than fine dining.,1
This restaurant is a wonderful place to go many times and it is reasonably priced.,1
Bravo  Blue Hill!,1
Conveniently located too  being right on Bedford ave.,1
My friends and I came across this place while walking in the village.,1
Bottom line: B+ for the food  F for the service.,1
The only thing the waiters don't do for you is wipe your chin when you leave.,1
This place is to be avoided.,0
Stick to dimsum  not super overpriced noodles.,0
The service is fine and they allow you to enjoy the view.,1
My sister says it reminds her of a restaurant run by high-school students who don't know what they are doing.,0
We  there were four of us  arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude.,0
At 6:30  we were the third party there.,1
delicious simple food in nice outdoor atmosphere.,1
I will definetly be going back.,1
No  really.,1
The food is good  but very expensive for the casualness of it.,0
The only fallback on this restaurant is the prices.,0
I've been to Naples 45 for dinner twice.,1
The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.,0
i love the pics of andy warhol when he used to frequent the place (he painted the ballato's sign in the window).,1
Try sushimi cucumber roll.,1
I'm saving up for my next visit.,1
The food is delicious.,1
Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.,1
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,1
Amma is nothing special.,0
Yeah Shanghai is also great but not quite as good -- they use the same amount of salt but without sweetness to balance out.,0
believe us  we've been eating sushi for over 15 yrs.,1
Worth it for a special occasion  or any time!,1
The atmosphere is much better than Sripraphai (more modern and sleek).,1
I recommend to anyone who wants to dress up and impress the lady.,1
The food is outstanding and the service is quick  friendly and very professional.,1
The bagels always warm  soft on the inside  crispy on the outside and enormous in size.,1
I had a late dinner at Lucky Stike  a great name for a joint if ever I saw one.,1
Been there  done that  and New York  it's not that big a deal.,1
Definitely a once a year treat that I look forward to around the holidays!,1
Service is fast and friendly.,1
from an English speaking staff.,1
Anyhow  we were able to sit as long as we wanted and chat  which was nice.,1
And they have these home made potato chips at the bar that are the most delicious things in the world!,1
A defitely must visit.,1
My husband and I enjoyed each of the 6 taste size portions and left completely full.,1
I went here with a friend on a whim  we went someplace else first and couldn't get a table.,0
We all ate pasta entre'es  which were great.,1
My friends and I showed up on a Sat.,1
The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,1
great experience overall.,1
PERFECT FOR DATES!,1
The food was boring and expensive.,0
The ambience is pretty and nice for conversation  so a casual lunch here would probably be best.,1
Terrific menu full of unique rolls and special dishes.,1
The service is ok but could be better.,0
We love the food  drinks  and atmosphere!,1
I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,0
(I've ordered from the 2nd ave.,1
Nothing against a good sales call  but the tactics at Amma are just too obvious.,0
Went on a 3 day oyster binge  with Fish bringing up the closing  and I am so glad this was the place it O trip ended  because it was so great!,1
Took my mom for Mother's Day  and the maitre d' was pretty rude.,0
My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,1
The vibe is very relaxed and cozy  service was great and the food was excellent!,1
If the weather is nice  try to snag an outside table.,1
If you are looking for a good quality  cheap eats - this is the place.,1
However  for what we spent  overall  it just was not up to par.,0
The service was friendly and the atmosphere was casual.,1
A friend from Seattle and I went on a Thursday night around 8:30.,1
When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,1
I recommend their Pad See Ew  Pork Chops or Tofu plates.,1
Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.,1
this is the best secret place in midtown'  I heard that from the bartender  after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.,1
The service was excellent - friendly and attentive.,1
The main course had an average portion  and was decent overall.,1
20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,1
Just remember  the later you go  the longer you may have to wait.,1
Waitstaff is great  very attentive.,1
I live in the neightborhood and am a regular.,1
The dinner menu is diverse and top-notch as well.,1
IT IS WHAT MODERN CUISINE IS ALL ABOUT.,1
In any event  even though its a bit on the pricey side  we still love this restaurant and will definitely go back.,1
I definitely will go back.,1
I don't like Indian food too much and this was delicious  however you want to factor that into the equation.,1
at taj  vegetarians can rejoice-all the dishes are manna from heaven.,1
Finally!,1
Forget the rush and the wait and the noise (which isn't actually that bad)  I mean please  who goes to a steakhouse to be coddled and romantic?,1
Having hunted around for a quiet  romantic  yet not hideously expensive restaurant I stumbled across reviews for La Lanterna and gave it a shot.,1
I've never been disappointed.,1
I won't go back unless someone else is footing the bill.,0
We live in New Jersey and whenever we go into New York City we buy bagels to eat hot and then to freeze (they told me that if I call in the order  they'd bring it out to the car so I wouldn't have to look for parking).,1
From the street it looks very hidden  and is actually an old warehouse.,1
Jimmy's is hands down the hottest night spot in the Bronx.,1
And I would have to agree with the masses in terms of service - delivery is their Achilles' heel.,0
My boyfriend and I have been to The Minnow four times now and we have consistently been impressed.,1
The $300 bill was a bit steep  but the experience was great.,0
I wouldn't mind going back some time  but not before trying others nearby.,1
Nice ambiance  nice little bar  good bartender  Francois  and good service.,1
I found this restaurant to be one that truly values its patrons.,1
The calamari comes with an incredible sauce  and the duck noodles are yummy as well.,1
I would definitely go back -- if only for some of those exotic martinis on the blackboard.,1
For some reason the place was empty when we got in and remained so for the entire evening  I don't understand why but we had a blast and will definately go back the next time we are in the area.,1
Simple comfort food and what hot and lage portions.,1
But I just would like to say I read the reviews people left and thats why I checked it out.,1
Stay away from the two specialty rolls on the menu  though- too much avocado and rice will fill you up right quick.,1
I've eaten at Pizza Gruppo a few times  but more often I order delivery.,1
We didn't get drink refills and she didn't even offer us the option of dessert.,0
Beautiful experience.,1
The bagels are also reasonably priced for NYC.,1
If you can handle that  it's a great place for a business dinner  fun with friends or simply a table for 2.,1
Decor leaves something to be desired.,0
Jimmy is Dominican!,1
Also  specify if you like your food spicy- its rather bland if you don't.,1
Our waiter was fine  the place looks nice in that not-trying-too-hard way  but at those prices  a little more should be expected of your food.,0
Coming from Boston this place is like Emma's Pizza in Kendall Square in Cambridge (although they have more funky toppings!),1
When my husband and go there  we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more  it a place you'll never forget If you never go  you'll miss A Meal of your life time,1
in an effort to increase turnover  the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.,1
I've been to this restaurant more than a dozen times and when I'm craving for Pho  Lemon grass chicken or Beef Cube on rice  this is the place to go.,1
Oh yes  and if you are a fan of Indian oldies film stars  there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls  some of which  I would love to know where they obtained.,1
The food is spectacular  from the appitizers to the main course  and then of course the desserts  (WOW) you'll need no more.,1
The neighborhood was nice though so check out another restaurant instead.,0
My fish was delicious in an incredible curry sauce.,1
If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.,1
Even upon delivery  their juicy pork buns are quite good . .,1
This is also where I was from.,1
Everything is for sale in here including the sculptured iron statue on the table.,1
Average to good Thai food  but terrible delivery.,1
The space is nice but when we order our drink we were in for a surprise.,1
The entire place and the treatment we received felt as a conveyor belt.,0
Joe's Pizza used to have the best slice until this pizzeria opened up.,1
I in all reality felt as if I had just gotten off Air France and was in the 8th District in Paris.,1
I have never had anything like it!,1
Yeah the crowd can take it a bit seriously  but it shouldn't.,1
And they provided a delicious dessert on the house!,1
They are still living in the dark ages and do not have an answering machine  so if you want to make a reservation you are limited.,1
The food is amazing  rich pastas and fresh doughy pizza.,1
Food was very good  but not what I would consider out of this world.,1
I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,1
I am Indian  and I have tried many Indian places in NY.,1
Try the Pad Thai  it's fabulous and their prices are so cheap!,1
On a recent Saturday night  I was with a group of 5 at the Bread Bar.,1
Food is great and inexpensive.,1
The price very reasonable.,1
Dessert - can't be missed  so save room!!!,1
It can be a little confusing as to where one goes to order  but once the food is ordered  you are in for a treat.,1
Take a good sense of humor an American express card with no limit  walk out with a lollipop gift bag in hand and enough marketing materials for alain to to take the show on the road,0
Ingredients are organic which is a real plus for me.,1
It was so bad I actually refused to pay for my food.,1
I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.,1
This is  by far  my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!,1
The staff was very attentive  the ambience lovely  and the food superb.,1
I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine  even with no idea how to use them.,1
THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,1
THE FRANKENSTEIN SHOW WAS THE BEST.,1
The waiters are sweet  the food is tasty and the bill is never too large.,1
As a fan of Thai  I have tried quite a few different restaurants in NYC and this one was definitely the worst.,0
The service was superb  they treat you like family.,1
We all had the tasting menu and unlike some of the other reviews  I felt there was more than enough food.,1
It only took about five or so minutes to get an empty table  but standing up wasn't too bad.,1
The menu may be small  but everything on it is delicious.,1
Too bad Latin Quarters closed.,1
They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.,0
It was divine melts in your mouth.,1
Stumbled upon this gem of a pizza place and I will be going back frequently.,1
I live a block away and go to Patsy's frequently.,1
- for dessert we split chocolate cake and vanilla gelato (with espresso)  which were tasty  but I thought a bit overpriced.,1
When I visited my friend who lives in the Upper Eastside  she recommended that we go to this restaurant.,1
Warm  comfortable surroundings  nice appointments (witness the etched glass and brickwork separating the dining rooms).,1
We ran a little late for the reservation but it wasn't a problem to get our table immediately.,1
Kudos Haru,1
We arrived on time for our reservation and seated promptly.The,1
I plan on eating here more often.,1
I would definitely go back for a very special occasion  but not for regular fine dining.,1
The well mannered  pleasant staff that Tony has in his employ.,1
The flavors robust and subtle.,1
I came here for my friend's birthday and keep coming back ever since.,1
All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city  though the quality is some of the best.,1
I would never wait for a table to eat  it just is not THAT great.,0
We concluded with tiramisu chocolate cake  both were delicious.,1
The counter service is bad.,1
I had a grat time at Jekyll and Hyde!,1
Service here was great  food was fantastic.,1
its a little out of the way if you don't live in the neighborhood  but definitely worth the trip from wherever you are.,1
This is such a lovely  peaceful place to eat outside.,1
and we were thouroughly disapointed.,0
This is the Jackel and Hideof the restaurants on the UES.,1
The sauce is delicious and the crust is perfect.,1
This is a great place to take out-of-towners  and perfect for watching the sunset.,1
Since my first dinner I have had the chance to have brunch at Orsay 3x.,1
You will pay a lot for the decore  but the food is no better or worse than a lot of other Chinese and Asian fusion places in NY.,0
They have some great entrees here as well.,1
Our teenage kids love it  too.,1
The service is not consistently excellent -- just decent.,1
The food  served in small tasting portions (as an option) is very good with each dish being better than the next.,1
You guys are awesome!,1
They do cater to American palates  but if you like it hot let them know and they are more than willing to oblige!,1
I loved this place!!,1
I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.,1
I care more about the food and ambience.,1
Oh  but wait  we were out of drinks (which were also delightfully overpriced).,0
Avoid at all costs.,0
I would highly recommend this place to everyone for any occasion!,1
The service is fantastic.,1
I recommend that you try this hidden spot which will surely blowup very soon,1
The garlic mashed potatoes are hands down the best in the city!,1
Food and service was okay.,1
great for a romantic evening  or a fun evening with friends...,1
The lamb meat was under-cooked and EXTRMELY CHEWY.,0
The best pad thai i've ever had.,1
Over time  the food quality has decreased substantially  it is a lot less crowded than it used to  and the service must definitely be part of the reason.,0
Great pizza and fantastic service.,1
We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,0
i would just ask for no oil next time.,0
While this is a pretty place in that overly cute French way  the food was insultingly horrible.,0
I went there for lunch and it was not as good as I expected from the reviews I read.,0
I really didn't know what to expect for a restaurant that literally overlooks the main hall of Grand Central.,1
None of that yucky whipped stuff.,1
The wine list isn't great  and the desserts are shipped in from Bruno's down the street  which is not as good as it used to be.,0
I ordered a Lassi and asked 4 times for it but never got it.,0
Their coffee is quite good too!,1
I would not recommend this place to anyone.,0
great wine list (italian)  good food  service was INITIALLY fine.,1
Despite the fact that the space is large  they've overcrowded the floor with tables.,0
i know  you were too busy showing off your vintage tee shirt and looking bored  but my agenda is i'm here to eat and enjoy the company of friends  seeking a pleasant experience.,0
As far as the service goes  the waitresses were not particularly friendly  but they got the job done.,1
They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place  but also become hostile!,0
I had to ask her three times before she finally came back with the dish Ive requested.,0
Normally that would be improper  however they were all delicious and my host did not complain.,1
Taxan delicious!,1
Perhaps it was an off night  but it was suprisingly average for a 9.3 rating.,0
Unlike other places in NYC where the sandwiches you want only come as a triple-decker  here you can get what you want in a reasonably-sized portion (and price).,1
Southern Indian cuisine is still there  too.,1
Restaurant snobs need not bother  this is a small  neighborhood kind of place.,1
Have been dozens of times and never failed to enjoy the experience.,1
They couldn't even make a salad that was appealing.,0
For two people with tip was less than $25 bucks.,1
Killer Sushi!,1
Of course the reason its so packed is because the food is so delicious!,1
Staffs are not that friendly  but the taste covers all.,1
The jukebox plays everything from Italian Opera to The Strokes.,1
And I've been to many NYC delis.,1
This place is always packed.,1
Much of the time it seems like they do not care about you.,0
Plus they made a perfect martini.,1
I am not sure if I would call the food here Indian as it is a fusion of what seems to be French with an Indian or exotic touch.,1
I've eaten thai many times  and am very familiar with the cuisine.,1
The waiter was attentive.,1
Their Margarita is best I've had since I've returned from Naples!,1
I highly recommend the restaurant based on our experience last night.,1
The tastes makes your mouth water for more.,1
I came into the city to try out this restaurant because a friend had recommended it to my husband.,1
Their sake list was extensive  but we were looking for Purple Haze  which wasn't listed but made for us upon request!,1
The tables are crammed way too close  the menu is typical of any Italian restaurant  and the wine list is simply overpriced.,0
All in all a wonderful experience  can't wait to come back.,1
The food was actually aweful.,0
after dining at B.O.G over twenty times now  its official !,1
They are served with a free appetizer and the portions are perfect for lunch.,1
There is actually space to breathe and the decor sets the tone for an intimate dinner.,1
We went around 9:30 on a Friday and it had died down a bit by then so the service was great!,1
My husband and I both ordered the Steak  medium.,1
Furthermore  the rice had no seasoning  so the sushi was bland and disgusting.,0
This place has realy fresh sushi and a nice large menu of Japanese classic cuisine.,1
The sushi is average and the prices are anything but.,0
My wife and I also enjoyed the spinach  the Shanghai low mein  and other attractions.,1
Owner must have coem on this website to give himself credit.,1
Turned out there was full service upstairs and sat down.,1
I would go back.,1
Definitely will be back!,1
Several of the dim sum orders had about 6-8 pieces.,1
I'm not sure why these other reviewers are whining so much.,1
they live up to the thai way of living.,1
If you have a dumpling fetish i suggest you try some here!,1
Three page wine menu  one page entree and horedevous.,1
The food is consistently wonderful - I've been coming here for years  and the owner has always been accomodating and friendly.,1
The waiters and owners were nonchalant about this and promised to call the exterminator but weren't as dismayed or apologetic as I would have expected.,0
I live nearby and when they first opened  I ate there a lot.,1
And the food was fantastic.,1
This is the kind of place you'd like to take all your friends to and still keep a secret.,1
If you're looking for a place to sit down  have a drink and conversations with friends  go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).,1
Aside from the Sea Urchin  the chef recommended an assortment of fish including Fatty Yellow Tail  Boton Shrimp  Blue Fin Torro (Fatty Tuna)  Sea Eel  etc.,1
They're also friendlier here  especially the owner  Kenny.,1
While the room is not particularly comfortable  once you're seated you'll forget about everything except what's on your plate.,1
I've lived in NYC all my life and had never before seen so many waterbugs in one place (except in a really bad dream).,0
Winnie and her staff are the best crew you can find serving you.,1
The ambiance is minimal the food is not phenomenal  but some dishes are quite good  such as the eggplant parmesan  veal in carozza chicken saltimbocca.,1
My host asked for appetizers for the group and the waiter gave us not only what we ordered  but some other items that were not ordered.,1
You can even get packages of the chutneys to stock your fridge!,1
The bar has various selections and the mixed drink special is a catcher! 2 for 1's.,1
Slightly on the pricey side but worth it!,1
If it isn't for the food (A+++)  it must be the service or the ambience.,1
During the course of the past 3 months  the chef and staff changed and it was not for the better.,0
I like the ambience  it's very dark and original.,1
Not the typical NYC gimmick theme restaurant.,1
We were exploring Grand Central and didn't want to eat in the food court.,1
Overall  not worth the money.,0
This place is not worth the prices.,0
We left after one drink.,1
Everything that happened was not even up to mediocre.,0
Our last time there a few weeks ago was early at 5pm and it was very crowded and noisy.,0
Pick a bagel has the best bagels in the city.,1
You are paying for the atmosphere  which is nice  but can be had in numerous places in Bay Ridge.,1
It's called Gnochi alla nona and is found under Chef Specials.,1
It is one the nicest outdoor restaurants I have ever seen in NY--I am from Italy and this place rivals the ones in my country.,1
Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,0
The last two times I ordered from here my food was soo spicy that  I could barely eat it  and the spice took away from the flavor of the dish.,0
The fried dumplings are GREAT!,1
This place has the best Chinese style BBQ ribs in the city.,1
Ive been here so many times the waiters know my name.,1
The decor is very simple but comfortable.,1
I've been frequenting The Tasting Room since it first arrived in the East Village and I've never been disappointed.,1
We figured we never had Argentinian Pizza before so we grabbed our lunch there  sharing a large Pelligrino  a pizza of two of their specials  one was goat cheese the other blue cheese  and both were excellent.,1
Heartland Brewery is a great way to start or finish your day.,1
The 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.,1
This is the perfect date spot for Williamsburg couples.,1
The dim sum here is only so-so.,1
It was raining  and we figured why not?,1
$6 and there is much tasty food  all of it fresh and continually refilled.,1
Just straight up cheap  good food.,1
Another welcome addition to the neighborhood.,1
Seating is ok even though sometimes there's alot of people.,1
This time  I prefer not to go into detail.,1
Even with a relatively inexpensive botle of wine  if you can call $70.00 inexpensive  the cost is through the roof for better than average fare.,0
Service was slow  but the people were friendly.,1
Steamed fresh so brought hot hot hot to your table.,1
The steak was very fatty and the sauce was overpowering and not very tasty.,0
My only problem is that you are literally sitting on top of the people next to you!,0
And affordable.,1
The staff makes you feel at home  the food is great and the atmosphere is WONDERFUL!,1
i actually feel like i should keep it a secret.,1
The food is alright - some stuff is good - some is not (like the steak dish which tends to be dry).,1
Not only would I not recommend Jimmy's restaurants to friends  I would strongly suggest they go anywhere but.,0
They have a very diverse menu so its something for everybody.,1
Haru on Park S is simply disgusting.,0
The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,0
As a long-time patron of Mamoun's  I always figured that I had found the best late night food spot in the city.,1
I drop more dollar bills here than your uncle after a weekend at Scores.,1
The bagel was huge.,1
Go there to relax and feel like your somewhere else.,1
Get the tuna of gari.,1
I like the somosas  chai  and the chole  but the dhosas and dhal were kinda dissapointing.,1
It was a very nice surprise.,1
Edible but really a ripoff at those prices given whats in the area.,0
The staff has been nice  but they seemed really stressed and the unisex bathroom needs to be cleaned more often.,0
I am French and I really felt like home!!!,1
I have been to Casimir over 5 times and I have always had a great time there.,1
The service was the only thing good about this restaurant.,1
It's usually packed for good reason  esp.,1
Service- friendly and attentive.,1
I love going there!,1
I cannot recommend OG more highly if I tried - check it out for yourself.,1
It was the first place we ate on our first trip to New York  and it will be the last place we stop as we head out of town on our next trip to New York.,1
Service was very prompt but slightly rushed.,1
Great food  great decor  great service.,1
And  atlhough tables opened up next to us and we ASKED for a slightly larger space  they left us awkardly seated.,0
The palak paneer was standard  and I was not a fan of the malai kofta.,1
I've dined at Alain Ducasse's restaurant in Monte Carlo for half the price for the same excellent dining experience.,1
Yeah  sometimes the service can be slow.,0
There was no ambiance.,0
Save your money and don't waste your calories  go to Margharita's on Washington Street instead  they have amazing food and the BEST service.,0
The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,1
But trust me it is so worth it.,1
It is not a place for tourists or someone who has never dined in Bay Ridge.,1
THe perfect spot.,1
The only weird thing was if we got a bottle  the waitress would have simply multiplied the glass price X4  which makes no sense whatsoever.,0
They sell special sushi  everything have a topping  sauce and etc.,1
DO not try unless you're just going there to hang out like the rest of the hipsters who apparently have no sense of taste.,0
They never came back to refill our glasses again.,0
The place is small and intimate and you may feel a little crowded  but the service is excellent and it's great for friends out  a romantic date  or a special occassion.,1
The service was excellent and the food was delicious.,1
Service was also very good.,1
I took my girlfriend there for her birthday last night and we had a relaxing  really good meal.,1
I would not have been so disappointed with the portions if the qualities were good enough to make up for it  but they were not!,0
They're rude at times  and not very friendly.,0
I'm happy to have Nosh in the neighborhood and the food is very comforting.,1
Good atmosphere  combination of all the hottest music dress code is relatively strict except on Fridays.,1
They kindly brought us more to see if it was better  but it was not!,0
love the food.,1
I would highly recommend Nina's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures.,1
All the desserts the group tried got favorable reviews.,1
There's something smooth about sipping sake upper east side style.,1
It's a nice place to relax and have conversation.,1
This place has got to be the best japanese restaurant in the new york area.,1
Best Reuben sandwich ever!,1
Lucky Strike is a great casual place to just grab a bite to eat.,1
Wonderful strawberry daiquiries as well!,1
Going to Volare is like going to your favorite aunt's house for dinner  assuming that your aunt is a great Italian cook.,1
The sushi has been from average to below average  the wait service has always been sub-par the atmosphere goes from nice to really irritating (if you sit in the area beyond the kitchen  the acousitcs are horrid  everything echoes is extremely loud).,0
I loved it and would go again.,1
Frites were delicious if a bit on the thick side.,1
SO SO SO SO SO good!,1
Alone for 100 bucks  it is really overprice.,0
Out of the hundreds of Italian restaurants in Queens  this is among the best.,1
Very good value,1
Here you get the zen feel without feeling rigid.,1
I would recommend putting your name down and then getting a drink at a local bar first though because of the wait time.,0
I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.,1
I keep my fingers crossed the whole subway ride hoping that there will be a table I can sit at by myself and not have to share with the rice congee soup people.,1
Overall  the best bagel in town.,1
Everything a NY pizza joint should be.,1
It was huge  delicious  fresh  and will be the reason we return.,1
We go often.,1
Light  refreshing summer rolls (not fried) remind me of Vietnamese places in Paris.,1
The sushi seemed pretty fresh and was adequately proportioned.,1
moral stay away.,0
but the service was a bit slow.,0
Spreads and toppings are great - though a bit pricey.,1
When I saw that their website had a link to da Ciro in Napoli  I knew there was going to be good pizza!,1
No one asked what was wrong as we left with nothing touched on our plates.,0
Indoor was very cozy and cute.,1
We had a 3 hour brunch- they definitely do not rush you- and they kept the unlimited mimosas flowing the whole time.,1
And their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!,0
They're terrific!!,1
The service was excellent  the food was excellent  but the entire experience was very cool.,1
The service is good and the resturant is clean.,1
Great spot  whether looking for a couple of drinks or quiet dinner.,1
Just stick with the small dishes!,0
The cafe itself was really nice with comfortable outdoor chairs and tables  but the service could have been better.,1
I've rarely had a problem with slow staff in the 10 years I've been going.,1
Food is excellent.,1
This place is a literal hole-in-the-wall that is buried within Doyers  right off of Pell St (barber's alley) in Chinatown.,0
They outshine HH.,1
Although we were looking for regular lettuce and some walnuts the salads we got were great.,1
Excellent lunch buffet for only $6.95.,1
We were sorry to check them off our list as we had enjoyed and recommended the place in the past.,0
If you're not familiar with the cuisine  you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.,0
both are very reasonably priced (around $8 for dinner and $5 for lunch)  and are delicious and filling.,1
Problem is nothing at Prune is particularly memorable.,0
Ambience is so cute and quaint  good for business although we were there on vacation.,1
The portion sizes here are huge  and the sushi is good.,1
Just wish they'd expand.,1
My boyfriend ate tuna and it was cooked perfectly!,1
This wasn't the expected menu comprised only of pad thai and tom yum soup  but I thought that was what made the place so special.,1
Good food at the restaurant (a bit expensive  but great if you want to impress your date).,1
I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.,1
You can't say its cheap because food is cheaper in Chinatown.,1
I have eaten there 3-4 times and the food was always good.,1
keep up the good work.,1
I wasn't thrilled to have to wait on line for thirty minutes  but I guess that's the price you pay for a popular place.,1
great eats  good times.,1
Make sure you try this place as often as you can.,1
